Signal_1,Signal_2,Signal_3,Signal_4,Signal_5,Signal_6
0.6786290001380606,0.2358429347509161,0.9953299434157399,0.8265731095451787,0.9832320403443824,0.9931911643625287
0.690794918802455,0.22481851280870385,0.9933750879592806,0.8165481651828477,0.9797045661945732,0.9951751652381486
0.7028300238426923,0.21398276196877597,0.9910819625754572,0.8063061877204347,0.975848194958707,0.99681966200976
0.7147260636988395,0.20334311148473194,0.9884521394866534,0.7958541993061095,0.9716655706584412,0.9981235271704881
0.7264748821574266,0.19290685615901665,0.9854874217633668,0.7851993660766498,0.9671595610024475,0.999085866758753
0.7380684239435451,0.1826811513414151,0.9821898420879789,0.7743489932441532,0.962333255420242,0.9997060209711905
0.7494987402437392,0.17267300802318258,0.9785616613610997,0.763310520087418,0.9571899629439957,0.999983564615031
0.7607579941559055,0.16288928803012792,0.974605367151439,0.7520915148513808,0.9517332099397842,0.9999183073996201
0.771838466062463,0.15333669931799,0.9703236719902687,0.7406996695581574,0.9459667376898229,0.9995102940668873
0.78273255892311,0.14402179137329008,0.965719511511646,0.7291427947331925,0.9398944998273553,0.9987598043606704
0.7934328034835398,0.1349509507228554,0.9607960424396713,0.7174288140501871,0.9335206596259449,0.9976673528349151
0.803931863396542,0.12613039655505115,0.9555566404241616,0.7055657588984227,0.9268495871450345,0.996233688500886
0.81422254025198,0.11756617645576412,0.9500048977262229,0.6935617628762587,0.9198858562337274,0.9944597943136242
0.8242977785121965,0.10926416226202151,0.9441446207553092,0.6814250562145279,0.912634241394845,0.9923468864980115
0.8341506703494603,0.10123004603612629,0.9379798274594559,0.6691639601337025,0.9050997145114125,0.9898964137148958
0.8437744603821409,0.09346933616303227,0.9315147445704766,0.6567868811386515,0.8972874414378147,0.9871100560678547
0.853162550306362,0.08598735357367049,0.9247538047060138,0.6443023052549491,0.8892027784579617,0.9839897239512754
0.8623085034199588,0.0787892280967814,0.9177016433304287,0.6317187922106378,0.8808512686128898,0.9805375567405423
0.8712060490356369,0.07187989494178798,0.910363095576614,0.6190449695674832,0.8722386379003189,0.9767559213252293
0.8798490867803079,0.06526409131508881,0.9027431929309098,0.6062895268056964,0.8633707913487693,0.9726474104863023
0.8882316907776526,0.05894635317212171,0.8948471597833947,0.5934612093662276,0.8542538089689307,0.9682148411184466
0.8963481137110465,0.052931012107395814,0.8866804098459169,0.5805688126546672,0.8448939415850596,0.963461252298735
0.9041927907640585,0.047222192384651696,0.8782485424403219,0.5676211760109157,0.835297606549263,0.958389903202963
0.9117603434358241,0.04182380810916009,0.8695573386594222,0.5546271766487039,0.825471383341605,0.9530042708710786
0.9190455832286772,0.036739560544122196,0.8606127574033396,0.541595723569174,0.8154220090590567,0.94730804782324
0.9260435152055086,0.03197293557298819,0.8514209312939385,0.5285357514526383,0.805156373796379,0.9413051395281333
0.9327493414144166,0.02752720130945646,0.841988162470152,0.5154562145327595,0.7946815159221061,0.9349996617252894
0.9391584641782992,0.023405405856770423,0.8323209182670819,0.502366080457297,0.7840046172528696,0.9283959376032321
0.945266489247133,0.019610375217869735,0.8224258267818378,0.4892743241396843,0.7731329981293704,0.9214984948353965
0.9510692288107774,0.01614471135780976,0.8123096723291525,0.4761899216055963,0.7620741123973762,0.914312062475845
0.9565627043702396,0.013010790419795248,0.8019793907898911,0.46312184383878263,0.7508355422971837,0.9068415677169136
0.9617431494654288,0.010210761096035414,0.7914420648556428,0.4500790506303295,0.7394249932650508,0.89909213251101
0.9666070122575335,0.007746543154551366,0.7807049191726567,0.4370704844356235,0.7278502886501624,0.8910690700588775
0.9711509579642481,0.005619826122934046,0.7697753153884475,0.42410506424317357,0.7161193643507529,0.8827778811667368
0.9753718711461802,0.0038320681299653936,0.7586607471044728,0.41119167945954993,0.7042402633730611,0.8742242504747992
0.979266857842872,0.0023844949058879905,0.7473688347383376,0.3983391838145772,0.6922211303168511,0.8654140425597399
0.9828332475569695,0.001278098942016137,0.7359073202990509,0.385556389291017,0.6800702057912762,0.8563532979138011
0.9860685950851802,0.0005136388102586764,0.7242840620789172,0.3728520600828441,0.6677958207649178,0.8470482288032852
0.9889706821947635,9.163864302441649e-05,0.7125070292657001,0.36023490658631696,0.6554063908538715,0.8375052150092737
0.9915375191444056,1.238777386380896e-05,0.7005842964787541,0.3477135794279048,0.6429104105517961,0.8277307994534937
0.993767346048434,0.0002759405390949654,0.6885240382328699,0.33529666353322185,0.6303164474058829,0.8177316837123342
0.9956586340834378,0.0008821162405495131,0.6763345233336285,0.3229926722409806,0.6176331361427376,0.8075147234220805
0.9972100865364659,0.001830499269463326,0.6640241092081074,0.31081004146605384,0.6048691727482024,0.7970869235785254
0.9984206396940852,0.003120439391428531,0.6516012361748265,0.2987571239155934,0.5920333085051767,0.7864554337341728
0.9992894635716885,0.004751052192208949,0.6390744216568603,0.28684218336222467,0.5791343439935259,0.7756275430963323
0.9998159624825513,0.006721219684117541,0.6264522543420866,0.27507338897819056,0.5661811230561902,0.764610675529461
0.9999997754462502,0.009029591072533927,0.6137433882945732,0.26345880973438207,0.5531825267356308,0.7534123844651825
0.9998407764361583,0.011674583682044104,0.6009565370211424,0.25200640886804304,0.5401474671847727,0.7420403477234707
0.9993390744658539,0.014654384041558666,0.5881004674971785,0.24072403842299406,0.5270848815566158,0.7305023622485499
0.9984950135143768,0.017966949127675325,0.5751839941557776,0.22961943386606898,0.5140037258767064,0.7188063387631214
0.9973091722903883,0.021610007765422323,0.5622159728443582,0.21870020878350255,0.5009129689026686,0.7069602963445798
0.9957823638353949,0.025581062185434378,0.5492052947528772,0.20797384966085986,0.4878215859750065,0.6949723569269388
0.9939156349663067,0.02987738973648013,0.5361608803178145,0.1974477107501314,0.47473855286339356,0.6828507397322368
0.991710265557715,0.0344960447521821,0.5230916731061058,0.18712900902746837,0.4616728396126664,0.6706037556352381
0.9891677676643785,0.039433860570632584,0.5100066336832154,0.1770248192450598,0.44863340439274535,0.6582398014652965
0.9862898844845225,0.04468745170553856,0.4969147334695559,0.16714206908049994,0.43562918735669504,0.6457673542492848
0.9830785891646596,0.05025321616738804,0.48382494858946434,0.15748753438701546,0.4226691045111392,0.6331949653995397
0.9795360834467526,0.05612733793306707,0.4707462537169538,0.14806783454776506,0.4097620416032301,0.6205312548508062
0.975664796158647,0.06230578956221178,0.45768761592245916,0.13888942793744063,0.39691684802836463,0.6077849051502011
0.9714673815488075,0.06878433495852543,0.4446579885247961,0.12995860749423854,0.38414233076282434,0.5949646555042484
0.9669467174665011,0.07555853227414222,0.43166630495254865,0.12128149640527863,0.3714472483254987,0.5820792957870666
0.9621059033886734,0.08262373695507286,0.41872147261909365,0.11286404390838883,0.35884030477283246,0.5691376605138189
0.9569482582948728,0.08997510492561611,0.40583236681546236,0.10471202121317275,0.3463301437311129,0.5561486227835544
0.9514773183916767,0.09760759590958223,0.3930078246252254,0.09683101754411944,0.3339253424701905,0.5431210881955965
0.9456968346881831,0.10551597688602066,0.3802566388655741,0.08922643630850419,0.32163440602269444,0.5300639887436481
0.9396107704242277,0.11369482567711442,0.36758755205875165,0.08190349139167308,0.30946576135277587,0.5169862766918001
0.9332232983530904,0.12213853466574798,0.3550092504379679,0.07486720358228466,0.2974277515783771,0.5038969184366415
0.9265387978805544,0.13084131464023463,0.342530357991907,0.06812239712992785,0.28552863025098735,0.4908048883596811
0.9195618520622797,0.1397971987635313,0.33015943055191177,0.06167369643750692,0.27377655569680787,0.4777191626742933
0.9122972444615485,0.14900004666425604,0.317904949925898,0.055525522890631285,0.2621795854232054,0.4646487132714089
0.9047499558695387,0.15844354864666582,0.30577531808302166,0.049682091826213304,0.2507456705942899,0.45160250156816867
0.8969251608903721,0.16812123001674728,0.29377885139308435,0.04414740964232461,0.23948265057940338,0.4385894723637589
0.8888282243932808,0.1780264555214135,0.28192377492462906,0.03892527105131838,0.22839824757825816,0.42561854770663954
0.8804646978343225,0.1881524338978049,0.2702182168056333,0.0340192564780768,0.21750006132640964,0.41269862077737185
0.8718403154501675,0.19849222252953325,0.25867020265066765,0.0294327296051905,0.206795563884693,0.3998385497912378
0.8629609903265669,0.2090387322067187,0.24728765005833958,0.025168835066730677,0.19629209451619722,0.38704715192483297
0.8538328103441982,0.21978473198651283,0.236078363182796,0.02123049629221707,0.18599685465428833,0.3743331972707963
0.8444620340046658,0.23072285415081994,0.22505002738300556,0.017620413502238697,0.17591690296513174,0.36170540282482183
0.8348550861395208,0.24184559925777155,0.21421020395349039,0.01434106185712175,0.16605915050809983,0.3491724265090753
0.825018553505241,0.25314534128353766,0.20356632494011917,0.011394689759895604,0.15643035599738186,0.3367428612361124
0.8149591802671905,0.2646143328509014,0.19312568804451602,0.008783317314736527,0.14703712116804557,0.3244252290173696
0.8046838633756563,0.27624471054106126,0.1828954516205794,0.006508734941932437,0.1378858862497277,0.31222797512026634
0.7941996478371325,0.28802850028496896,0.17288262976654117,0.0045725021503298935,0.12898292555105584,0.30015946227792495
0.7835137218840917,0.2999576228305576,0.16309408751593035,0.0029759464680945147,0.12033434315783093,0.288227964955478
0.7726334120465603,0.3120238992820599,0.15353653613074003,0.0017201625325277692,0.1119460687479173,0.2764416636768942
0.76156617812887,0.3242190567076704,0.14421652850002303,0.0008060113395552682,0.10382385352571233,0.2648086394162128
0.7503196080950361,0.3365347338116552,0.13514045464707247,0.00023411965340824903,0.09597326627898062,0.2533368680570316
0.7389014128662648,0.3489624866670721,0.12631453734826653,4.879576898153548e-06,0.08839968956075855,0.2420342149240482
0.7273194210341593,0.3614937945051188,0.11774482786658247,0.00011844828258184004,0.08110831599894497,0.23090842939040201
0.7155815734932465,0.3741200655571918,0.10943720180270339,0.0005747479050000059,0.07410414473610982,0.2199671395645163
0.7036959179965079,0.3868326429455978,0.10139735506656433,0.0013734655940637053,0.0673919780019605,0.20921784706008228
0.6916706036376444,0.3996228106189329,0.09363079997209817,0.002514053729552157,0.060976417820816975,0.19866792185277038
0.6795138752638608,0.41248179932800483,0.08614286145785927,0.003995730296573852,0.05486186285635197,0.18832459722719647
0.6672340678229973,0.4254007926382569,0.07893867343611671,0.005817479421736049,0.04905250539576084,0.17819496481760633
0.6548396006488885,0.43837093297451557,0.0720231752729194,0.007978052069650632,0.04355232847542734,0.16828596974567933
0.6423389716888628,0.4513833276939725,0.06540110840154689,0.010475966899304912,0.03836510315005759,0.15860440585878438
0.6297407516773443,0.4644290551831824,0.05907701307166774,0.013309511279702924,0.03349438590715348,0.1491569110719535
