0,1,2,3,4,5
0.900632797067701,0.9503018892816931,0.9999908956625457,0.4757992100537686,0.8903094134221371,0.9921014555582788
0.9203854927561284,0.9202237153605145,0.9979431312185876,0.4936249560528034,0.8457368786537935,0.9980273171255468
0.08170116142253697,0.015255893179866309,0.042796652598494585,0.06780922774563616,0.03122521670664041,0.01769859740466519
0.15467035492056935,0.10509145670584973,0.07748491118925022,0.1648415475104619,0.03873817038570357,0.11512890238646808
0.22680432353251137,0.19407579872997008,0.11207959554935983,0.26030049830359536,0.04624893483010932,0.21146147390662848
0.29771354151021245,0.28148816242161184,0.14653892759682327,0.35327494968785905,0.053757085579289134,0.3057777981513973
0.36701509679829775,0.3666205236859976,0.180821292707123,0.44287748511580255,0.0612621983203839,0.3971785858636332
0.4343347587715702,0.44878332602934456,0.21488528996889852,0.5282528720859333,0.06876384891222334,0.4847923469047836
0.49930899909241055,0.5273110658398438,0.2486897821815313,0.6085862251107409,0.0762616134092959,0.5677836997572487
0.5615869547754803,0.6015676828447134,0.282193945534261,0.6831107835831447,0.08375506808570721,0.6453613367375128
0.620832322859116,0.67095171208161,0.3153573189068379,0.7511152303036862,0.09124378945912663,0.7167855689731628
0.6767251764521274,0.7349011556543806,0.348139852732174,0.81195048081506,0.09872735431471959,0.7813753792037892
0.7289636923492888,0.7928980348128243,0.38050195736198517,0.8650358787415813,0.1062053397290651,0.8385149151585758
0.7772657808863457,0.844472585485454,0.4124045508770131,0.9098647380007122,0.11367732309405663,0.8876593615973863
0.8213706092332637,0.8892070632822157,0.4438091062840927,0.9460091789877058,0.12114288214078528,0.9283401350264888
0.8610400098998926,0.9267391271473393,0.47467769804306553,0.9731242125732619,0.12860159496340368,0.9601693515582325
0.8960597668480651,0.9567647742553553,0.5049730478673511,0.9909510329335199,0.13605304004296942,0.9828435253144366
0.9262407722650847,0.9790408023781584,0.5346585697428666,0.9993194877831953,0.14349679627126669,0.9961464621098762
0.9514200477519918,0.9933867797783968,0.563698414110928,0.9981497024341385,0.1509324429746045,0.9999513208251123
0.9714616244121532,0.999686506673414,0.5920575111617734,0.9874528421781071,0.15835955993759068,0.9942218228138455
0.9862572770876733,0.9978889564321495,0.6197016131864278,0.9673310057170095,0.16577772742687955,0.9790125978133094
0.9957271087787237,0.9880086888814817,0.6465973359357627,0.937976250657799,0.1731865262148927,0.9544686630595122
0.9998199820899095,0.9701257323743039,0.672712198936802,0.8996687603734137,0.1805855376035111,0.9208240405738676
0.9985137953738472,0.94438493557456,0.6980146647175881,0.8527741697265874,0.18797434344773714,0.8783995258051398
0.9918156020807711,0.9109947942096656,0.7224741768932389,0.7977400751817932,0.1953525261793256,0.8275996289023031
0.979761572669675,0.8702257622934001,0.7460611970671982,0.7350917626153755,0.20271966883038195,0.7689087177827294
0.05313184992915168,0.07408755447713163,0.06354921354052619,0.09140781863040359,0.08110087599132898,0.041720471057745234
0.12228189731365548,0.12915100117476802,0.12370037160293171,0.13224643168397973,0.10515823881925646,0.10431504897594157
0.19084268747104038,0.18381877517435605,0.18340000016122773,0.17286169086663844,0.12915420805991315,0.16649871911071534
0.2584838367387632,0.23792339387461542,0.24243018439972575,0.21318500018496614,0.15307477436274064,0.22802653354409108
0.32487939305906005,0.2912990999816554,0.30057545309977607,0.2531482567260164,0.1769059723989985,0.28865612784163824
0.3897094066906382,0.3437823693303243,0.3576235651500365,0.2926839656777988,0.20063388901501625,0.3481486757510836
0.4526614719961477,0.3952124118640473,0.413366284266245,0.33172535432273303,0.2242446713549846,0.40626982996365807
0.513432232875804,0.44543166423832875,0.4676001390926237,0.3702064848115418,0.24772453494854352,0.4627906452324207
0.5717288445927118,0.4942862725387572,0.5201271659104031,0.40806236552711667,0.2710597717584453,0.5174884802113019
0.6272703849455856,0.5416265636346368,0.5707556312424396,0.445229060850272,0.29423675818359457,0.5701478744624278
0.6797892079886458,0.5873075037241858,0.6193007317162859,0.48164379914200073,0.31724196301279234,0.6205613971771037
0.7290322337753283,0.6311891426664823,0.6655852686310824,0.517245078759859,0.3400619553245414,0.6685304642672563
0.7747621679107352,0.6731370427388826,0.7094402947659736,0.551972771929426,0.3626834123283003,0.7138661206087269
0.8167586450359952,0.7130226905063524,0.7507057310690798,0.5857682262954079,0.3850931271426078,0.7563897843550786
0.8548192907342632,0.7507238905408885,0.7892309509759908,0.618574363980875,0.4072780165055377,0.7959339503899878
0.8887606967411988,0.7861251397848172,0.8248753302249129,0.6503357779873277,0.4292251284129819,0.8323428501472485
0.9184193047605416,0.8191179814110509,0.8575087601615388,0.6809988257727794,0.45092164968030196,0.8654730651992897
0.9436521946258103,0.8496013370962019,0.887012122659983,0.7105117198498117,0.47235491342293573,0.8951940921972178
0.9643377730101031,0.8774818166885892,0.9132777249262316,0.7388246152505855,0.49351240645158995,0.9213888569370264
0.980376359365213,0.9026740043224211,0.9362096925969926,0.7658896937110912,0.5143817765777032,0.9439541755270129
0.9916906662665073,0.9251007201016057,0.9557243196990626,0.791661244432452,0.5349508398249128,0.9628011608398154
0.9982261718488705,0.9446932565514816,0.971750374191793,0.8160957412828861,0.5552075875423157,0.9778555726480163
0.9999513825389946,0.9613915891140646,0.9842293579773677,0.8391519163099356,0.5751401934153713,0.9890581100640872
0.9968579848179551,0.9751445600419286,0.9931157204298061,0.8607908294388078,0.5947370203703521,0.9963646451327278
0.09239401894726312,0.08728558744805476,0.07207826726597279,0.046596866928541016,0.03199443118014961,0.0026535583159123777
0.15861320616166338,0.09114866378713427,0.09435489026065999,0.11447255590650032,0.09892284452316472,0.0720374922405925
0.2241257344120943,0.09501036896795655,0.11658436328186293,0.18181741042096153,0.16540623263269705,0.14107414335637952
0.2886397300490612,0.09887064489851315,0.13875557806523384,0.24831913754343674,0.23114550599652336,0.20943069549532592
0.3518677681196135,0.10272943350829598,0.16085745545858185,0.31366935411292096,0.29584492265919604,0.2767776111527976
0.4135281529127952,0.10658667674917088,0.1828789509582234,0.3775650167765561,0.35921341867946566,0.3427902201423075
0.47334617297997994,0.11044231659625083,0.2048090602280183,0.43970982726842756,0.4209659175426728,0.4071502847856801
0.531055325038684,0.11429629504876876,0.22663682459833417,0.49981560640990685,0.4808246126374405,0.4695475340929808
0.5863985013070764,0.1181485541309502,0.2483513365421901,0.5576036304599974,0.5385202170271777,0.5296811595361409
0.6391291349793341,0.12199903589288527,0.2699417451258451,0.6128059236187327,0.593793174894032,0.5872612652053603
0.6890122987384826,0.1258476824114005,0.29139726143110495,0.6651665006900042,0.6463948292053583,0.6420102653572818
0.7358257514125881,0.1296944357909303,0.3127071639466406,0.7144425541413165,0.6960885403497066,0.6936642226175541
0.7793609281112038,0.1335392381643875,0.33386080392562206,0.7604055800558142,0.7426507507099132,0.7419741203864895
0.8194238694307813,0.13738203169403432,0.3548476107069913,0.8028424377552892,0.7858719903840873,0.7867070633137262
0.8558360855892171,0.14122275857235214,0.37565709699771543,0.8415563381804685,0.8255578195300457,0.8276474000545737
0.8884353516396172,0.14506136102291114,0.3962788641133794,0.8763677564452396,0.8615297030938606,0.8645977628953851
0.9170764302204094,0.14889778130123957,0.4167026071745009,0.9071152643331023,0.8936258139873707,0.8973800192360675
0.9416317186217905,0.1527319616956922,0.4369181202559699,0.9336562788753766,0.9217017611013927,0.9258361303427652
0.9619918172856681,0.15656384452831867,0.456915301487039,0.9558677235398433,0.9456312388795113,0.9498289132307861
0.9780660172063023,0.16039337215573105,0.476684158099319,0.9736465989637414,0.9653065955302053,0.9692427020048392
0.9897827040601609,0.16422048696997096,0.4962148114202522,0.9869104605845073,0.9806393173210848,0.9839839054683545
0.997089677264495,0.16804513139937624,0.5154975018095732,0.9955978009533765,0.9915604267765447,0.9939814583137254
0.9999543825431554,0.17186724790944696,0.5345225935362878,0.9996683349589752,0.9980207929874532,0.9991871637183503
0.998364056963513,0.17568677900371094,0.5532805795937323,0.9991031866382579,0.9999913526368864,0.9995759256948623
0.09178792931668169,0.013330939348792252,0.028516141304537185,0.022301414725981662,0.06239074752607206,0.017154634876992907
0.18470771091655241,0.07568173533621111,0.03389104554147581,0.02667547221046176,0.08994058960190321,0.09470827670965415
0.27600156630300976,0.13773772483641367,0.03926496972556644,0.03104901902345788,0.11742176892498035,0.17169049894415578
0.36486586322995074,0.19925717834631687,0.04463775845500259,0.03542197143840563,0.1448133057193247,0.24763683160994257
0.45051835612087454,0.2600004563557516,0.050009256360812535,0.03979424574011974,0.17209428864416346,0.3220890547456629
0.5322050719405218,0.31973094282608694,0.0553793081113523,0.044165758226396575,0.19924389075813748,0.3945979630558099
0.6092069471918694,0.3782159668913893,0.06074775841679744,0.04853642520961665,0.22624138541907582,0.464726076177642
0.6808461576149993,0.43522770919177134,0.06611445203363372,0.05290616301834664,0.2530661621071999,0.5320502782060665
0.7464920848694144,0.49054408930845056,0.07147923376914637,0.05727488799894122,0.2796977421596772,0.5961643705509916
0.8055668676768979,0.5439496308436504,0.076841948485908,0.061642516517144474,0.306115794404512,0.6566815227245558
0.8575504885598805,0.5952363007755601,0.08220244110626464,0.06600896495969104,0.3323001506818383,0.7132366062714838
0.9019853513982956,0.6442043198187752,0.08756055661682043,0.07037414973590675,0.35823082124076566,0.7654883977608676
0.9384803095100698,0.6906629406335849,0.09291614007292018,0.07473798727930889,0.3838880100000229,0.8131216375476866
0.9667141087972723,0.7344311908527135,0.09826903660313001,0.07910039404920596,0.4092521296607502,0.8558489318825913
0.9864382156489481,0.7753385780311691,0.10361909141371585,0.08346128653229701,0.43430381665990253,0.8934124868936254
0.9974790047074595,0.8132257537731767,0.10896614979311987,0.08782058124427039,0.45902394595284635,0.9255856639779595
0.9997392872400901,0.8479451344491934,0.11431005711643424,0.0921781947314019,0.48339364561386716,0.9521743472192263
0.9931991666621149,0.8793614760850956,0.11965065884987255,0.09653404357215255,0.5073943112434395,0.9730181145801854
0.9779162136804304,0.9073524011841503,0.12498780055523871,0.10088804437876545,0.5310076201712609,0.9879912058043593
0.9540249595160013,0.9318088754296132,0.13032132789439274,0.1052401137988622,0.5542155454442087,0.9970032811868376
0.9217357116661409,0.952635632411036,0.13565108663371414,0.10959016851703862,0.5770003695885371,0.9999999666362256
0.8813327026311057,0.9697515447198237,0.14097692264856174,0.11393812525645969,0.5993446981358118,0.9969631817391236
0.83317158790121,0.9830899399684992,0.14629868192773082,0.11828390078045381,0.6212314729022554,0.987911248847768
0.7776763152289216,0.992598860502671,0.15161621057790667,0.12262741189410624,0.6426439850113638,0.9728987825326596
0.08917314638706374,0.007683168742193881,0.0550956331433993,0.037267719931490424,0.043046259393832595,0.05067722669737465
0.11300842040017284,0.03795047088453019,0.12926146984284023,0.12644598124842418,0.08568290977732586,0.097876190317027
0.1367788290603677,0.06818298812353847,0.20271019291174566,0.21461185055110607,0.12816315030327313,0.14485590071611462
0.16047072846446667,0.0983530097308665,0.2750343253152174,0.3010594262273982,0.17040943542161716,0.1915111182773942
0.1840705197725725,0.12843288226083743,0.3458326289950293,0.385096564213867,0.21234464665617195,0.23773733028257
0.2075646570136285,0.15839503489723514,0.4147123308483434,0.46605041965962773,0.253892233380536,0.28343098503205283
0.23093965486062848,0.18821200472435223,0.48129130174475215,0.5432728340706974,0.2949763525574243,0.3284897238119333
0.2541820963710176,0.21785646189913815,0.5452001764929508,0.6161455248025887,0.3355220071863314,0.37281261018853884
0.27727864068784186,0.24730123470137433,0.606084402995939,0.6840850353513814,0.37545518320679777,0.41630035611692884
0.30021603069722513,0.2765193344389163,0.6636062092264995,0.7465474068086727,0.4147029846073674,0.45885554435682246
0.32298110063777874,0.3054839801851744,0.7174464771106145,0.803032533078324,0.45319376649360293,0.500382846697721
0.3455607836575763,0.33416862332615976,0.7673065129229353,0.8530881649848784,0.49085726587225065,0.5407892375043797
0.3679421193143554,0.3625469718945949,0.8129097043725491,0.8963135312146874,0.5276247299128125,0.5799842021042607
0.3901122610146414,0.39059301466878604,0.8540030551859012,0.9323625470986129,0.5634290414523926,0.6178799395501615
0.41205848338752454,0.41828104501416724,0.8903585886733527,0.9609465855451319,0.5982048415147145,0.654391559303803
0.4337681895888552,0.4455856844456642,0.9217746124927002,0.9818367879383151,0.6318886486196565,0.6894372713997905
0.4552289185316683,0.47248190588928035,0.9480768375930342,0.9948658964984359,0.6644189746655121,0.7229385696639548
0.4764283520386833,0.49894505662158434,0.9691193451312858,0.9999295934343803,0.6957364371724382,0.7548204075756484
0.4973543219127769,0.5249508808660728,0.984785395997226,0.9969873361659102,0.7257838676821956,0.7850113663800445
0.517994816921369,0.550475542025696,0.9949880784558555,0.9860626819285586,0.7545064161163046,0.8134438150738482
0.5383379896907122,0.575495644531171,0.999670790314208,0.9672430991622013,0.7818516509021143,0.8400540619060375
0.5583721635061302,0.5999882552850515,0.9988075529376175,0.9406792671934258,0.8077696546840105,0.8647824970542533
0.5780858390142974,0.6239309246819055,0.9924031553733526,0.9065838698188036,0.8322131154450467,0.8875737261572296
0.5974677008237194,0.647301707185328,0.9804931277820583,0.8652298924482623,0.85513741287266,0.9083766944041357
0.058316953714476795,0.06726446088773903,0.01170983080012011,0.08330669871304042,0.03840374174451845,0.08907466235171763
0.10967708124928259,0.11867032841987651,0.05383438792859595,0.16438376683652425,0.13055535118709424,0.13958983055341762
0.16074583857391073,0.16975986626666453,0.09586331434910472,0.24436339954103192,0.22159030875510632,0.1897440749090617
0.21138755546094723,0.22039688927005285,0.13772195042227206,0.32271164822923076,0.31072998411977204,0.2394077164678474
0.26146769616668836,0.2704464185034053,0.17933593901028624,0.39890545551668505,0.3972119574745579,0.28845234478289994
0.3108532168413439,0.3197750410736668,0.22063135756395288,0.47243614719283816,0.48029654058160537,0.3367511499296734
0.359412918975847,0.36825126574908507,0.26153484943775157,0.5428128281591037,0.5592731033929675,0.38417925038603723
0.4070177979462969,0.41574587346451825,0.3019737541996291,0.6095656596725895,0.6334661521344861,0.4306140159262795
0.4535413857300848,0.46213226177001554,0.34187623670404743,0.6722489960163878,0.7022411068659021,0.475935384694153
0.49886008688323674,0.5072867823045034,0.3811714146990045,0.7304443596558421,0.7650097291011972,0.5200261736351374
0.5428535068864093,0.551089070395001,0.41978948474034605,0.7837632350184772,0.8212351530662342,0.5627723814852642
0.5854047719872496,0.5934223659027799,0.45766184618969813,0.8318496622461575,0.8704364775608874,0.6040634835330959
0.6264008396894168,0.6341738244612146,0.4947212230757505,0.8743826136034367,0.912192879151047,0.6437927173927198
0.6657327990634191,0.6732348182756831,0.5309017836024188,0.9110781366770603,0.9461472115099886,0.6818573590488649
0.7032961600814495,0.7105012256836999,0.5661392570915933,0.9416912500584996,0.972009060123612,0.718158988460395
0.7389911312075724,0.7458737087034255,0.6003710481527361,0.9660175788538315,0.9895572262323757,0.752603744035435
0.7727228845058067,0.7792579778307129,0.6335363478765218,0.9838947191022063,0.998641618764544,0.7851025653201585
0.8044018075618157,0.8105650433788453,0.6655762418549934,0.9952033219939685,0.9991845380788684,0.8155714232737407
0.8339437415489429,0.8397114526909883,0.6964338148363529,0.9998678906501298,0.9911813405367346,0.8439315375340738
0.8612702048061445,0.8666195125930388,0.7260542518284756,0.9978572841438452,0.9747004782196288,0.8701095801124866
0.8863086013338554,0.891217496493898,0.75438493547155,0.9891849253990209,0.9498829134522162,0.8940378649907917
0.9089924136538964,0.9134398355811151,0.7813755395068742,0.9739087115781065,0.9169409131386693,0.9156545231304385
0.9292613795210649,0.9332272936022522,0.8069781181757669,0.9521306275573314,0.876156233224398,0.9349036624412675
0.9470616520169571,0.9505271247660654,0.8311471913897924,0.9239960650698438,0.8278777088116451,0.951735512296251
0.01524561236328121,0.011842529731449907,0.016992996587883044,0.08846152112763657,0.08978210083720657,0.06396158223605639
0.06826482281042251,0.06263224442307742,0.0812203906071138,0.15303367544390906,0.1108058300576221,0.13761433934970443
0.12109180294762477,0.11326016879558347,0.14511192692266656,0.21695829515113735,0.13178008570824756,0.2105129042604311
0.17357779465398693,0.16359552184125967,0.20840340507316704,0.27996489466168617,0.15269550301739004,0.2822577580698451
0.22557500001489067,0.21350827831660135,0.2708331059218921,0.3417868728260836,0.17354274348402135,0.35245570476655347
0.27693699751349926,0.26286950462082886,0.3321428739020975,0.40216264100807103,0.1943124990473145,0.42072202612780457
0.32751915434638973,0.31155169185449993,0.39207918452648477,0.4608367299501005,0.21499549624258946,0.4866825901588071
0.37717903370225764,0.3594290851978628,0.4503941927465043,0.5175608707457768,0.23558250034181172,0.5499759015144717
0.425776795856819,0.4063780087581074,0.5068467578263832,0.572095045345302,0.256064319476796,0.6102550826662859
0.47317559195444475,0.4522771850463749,0.5612034404938808,0.624208502148896,0.2764318087432724,0.6671897749565834
0.5192419493676604,0.4970080482592599,0.6132394682444103,0.6736807323908943,0.29667587428398506,0.7204679491215245
0.5638461475493567,0.5404550505555437,0.6627396648068634,0.7203024031831247,0.31678747734899776,0.7697976153602571
0.6068625833193293,0.582505960536988,0.7094993399276619,0.7638762432695588,0.33675763833139527,0.8149084235782655
0.6481701245565226,0.6230521531621638,0.7533251357936579,0.8042178777443267,0.3565774407765781,0.8555531450348072
0.6876524513009928,0.6619888903444129,0.7940358265938037,0.8411566082011327,0.3762380353633597,0.8915090272743076
0.7251983833050706,0.6992155915091082,0.8314630679132903,0.8745361350130122,0.3957306438550907,0.9225790149160384
0.7607021931113483,0.7346360934113144,0.8654520928613089,0.9042152186862291,0.415046563019043,0.9485928296115737
0.794063903775888,0.768158898542696,0.8958623520538442,0.9300682774899172,0.43417716851230687,0.9694079032513372
0.825189570398269,0.7996974114859879,0.9225680948050856,0.9519859188326973,0.45311391873246387,0.9849101593058298
0.8539915446657068,0.8291701626064881,0.9454588891241451,0.969875402137851,0.47184835863131724,0.9950146380194097
0.8803887216662957,0.856501018502734,0.964440078366824,0.9836610312584716,0.49037212348997694,0.9996659620302669
0.9043067682763649,0.8816193786727309,0.9794331726541097,0.9932844747721638,0.5086769426536135,0.9988386398647745
0.9256783324788181,0.9044603578877096,0.9903761734388304,0.9987050128000172,0.526754643224213,0.9925372056429193
0.9444432330230293,0.9249649538023085,0.9972238298783415,0.9998997093054862,0.5445971537096858,0.9807961942291622
0.028958862693749306,0.0859345127428483,0.06580556240091197,0.019414858597426077,0.06651252108455871,0.0357204819097806
0.11843298381992019,0.1721726678099977,0.10978280503511463,0.09878420248164058,0.14290324633017906,0.0449138250095678
0.2069537876863559,0.2571086427358341,0.1535460779141746,0.17752907140839008,0.21845079553074387,0.054103365922090904
0.2938087328417677,0.34010004787025616,0.19701008519618668,0.2551516712219465,0.29270941335609507,0.06328832670524828
0.37829868703735636,0.4205192007765546,0.24009011431625807,0.3311613023114495,0.36524094959413317,0.07246792980466991
0.45974355483846363,0.4977578735331445,0.28270220109366473,0.40507746162125746,0.4356174443808416,0.08164139811954135
0.5374877520008413,0.5712318928964774,0.3247632933803861,0.4764328802026785,0.5034236533039134,0.09080795506838937
0.6109054825459651,0.6403855585330773,0.3661914129320629,0.5447764771048711,0.5682594974810407,0.09996682465482357
0.6794057760579777,0.7046958459046344,0.4069058151858862,0.6096762109315762,0.6297424241566,0.10911723153322847
0.7424372446549254,0.7636763620187962,0.446827146634007,0.6707218110372578,0.6875096638884407,0.11825840107440057
0.79949252134341,0.8168810241274402,0.4858775994857409,0.7275273710971012,0.741220371006631,0.12738955943112468
0.8501123440304588,0.8639074335496122,0.5239810633171265,0.7797337886553396,0.7905576347147538,0.136509933603684
0.8938892523186738,0.9043999191021579,0.5610632734122686,0.8270110352300386,0.835230348967596,0.14561875150529865
0.9304708673275868,0.938052227119907,0.5970519555073455,0.8690602426236312,0.8749749300923378,0.15471524202748688
0.9595627281405494,0.9646098377201892,0.6318769666551686,0.9056155922503633,0.9095568720187132,0.16379863510534318
0.9809306620453977,0.9838718897932575,0.6654704319357468,0.9364459955370638,0.9387721299417744,0.17286816178272832
0.9944026694898163,0.9956927001594903,0.697766876746403,0.9613565547744088,0.962448324253196,0.18192305427736552
0.9998703085786016,0.999982865403648,0.7287033544136038,0.9801897951837458,0.9804457576375276,0.19096254604583723
0.9972895679684167,0.9967099380527666,0.7582195688777857,0.9928266604108388,0.9926582393321949,0.19998587184847683
0.9866812211337382,0.9858986719836055,0.7862579922120606,0.9991872651534136,0.9990137116878437,0.20899226781415026
0.9681306591523603,0.9676308352035771,0.8127639767457527,0.9992314001646848,0.9994746753321161,0.21798097150492146
0.9417872033564342,0.942044591421139,0.8376858615742361,0.9929587864404332,0.994038410428252,0.22695122198059703
0.9078629033818071,0.9093334550829693,0.8609750732474813,0.9804090769827608,0.9827369927230188,0.2359022598631434
0.8666308302906707,0.8697448277812085,0.8825862204410678,0.9616616061293745,0.9656371042892802,0.24483332740097224
0.0023038688283988367,0.016151027768521804,0.07776450165273133,0.06598505780470498,0.024049070771439963,0.01937471533130848
0.003421304738659243,0.04924768331224397,0.13634954494818285,0.09893488850103069,0.05080644703466854,0.10877324638261453
0.0045387363768279575,0.08229033574614349,0.19446117777155605,0.13177657087393876,0.07752739702069449,0.19729886011462244
0.005656162347597987,0.11524275177216031,0.25189763446577734,0.16447420481841413,0.1041927628314927,0.28424112869697826
0.006773581255669421,0.14806879704199846,0.30845949360931973,0.1969920476925597,0.13078342642076346,0.36890233081907897
0.007890991705751164,0.1807324757806585,0.36395037041447487,0.2292945533888165,0.15728032330083958,0.4506030509806736
0.009008392302562682,0.213197970258016,0.41817759858232456,0.2613464111903467,0.18366445621119423,0.5286876318763131
0.010125781650835747,0.24542968006516247,0.47095289924698613,0.2931125843701051,0.2099169087387491,0.6025294361176619
0.01124315835531617,0.27739226115244076,0.5220930346865353,0.3245583484904052,0.23601885888021873,0.6715358750677703
0.012360521020765559,0.3090506645863666,0.5714204445308966,0.35564932936111315,0.2619515925367656,0.7351531644303533
0.013477868251963048,0.3403701749829366,0.6187638622577678,0.38635154061497756,0.28769651693129294,0.7928707684299493
0.01459519865370704,0.3713164485751799,0.6639589098360784,0.4166314208590194,0.313235173938754,0.8442254969179221
0.01571251083081696,0.40185555087320785,0.7068486684523647,0.4464558703613716,0.3385492533199204,0.8888052225245752
0.016829803388134983,0.4319539938754663,0.7472842233384724,0.4757922872334648,0.3636206058491235,0.9262521880268251
0.017947074930527784,0.46157877279038717,0.7851251808089318,0.5046086030680074,0.38843125632655323,0.9562658773894412
0.01906432406288828,0.490697402228169,0.8202401557128297,0.5328733179938034,0.41296341646578916,0.9786054274394288
0.020181549390137374,0.5192779518230025,0.8525072276077282,0.5605555351090883,0.43719949764731986,0.9930915608196024
0.021298749517225685,0.5472890812466785,0.88181436407178,0.5876249942557433,0.46112212352891035,0.9996080247091833
0.022415923049135308,0.574700074575182,0.9080598096842829,0.6140521050974685,0.48471414250377387,0.9981025237655303
0.02353306859088155,0.6014808739705904,0.9311524393241227,0.6398079794657565,0.5079586399976168,0.9885871398000413
0.024650184747514646,0.6276021126413387,0.951012074559435,0.6648644629383068,0.5308389505957417,0.9711382348202822
0.025767270124121548,0.6530351470447104,0.967569762029975,0.6891941656153646,0.5533386699915108,0.94589583821644
0.026884323325827634,0.6777520882962417,0.9807680128556371,0.712770492060339,0.5754416667476061,0.9130625230099964
0.028001342957798454,0.7017258327515963,0.9905610022398932,0.7355676703719723,0.597132093861652,0.8729017801828501
0.06733082501588342,0.07727351911063611,0.08386595822890767,0.08629478526277469,0.08323244292331866,0.06267697483092638
0.08110150819054879,0.16646780558658517,0.16619024866402365,0.09821211591147609,0.08334659586625068,0.07546262944158352
0.09485672676342252,0.25431772985809564,0.24737030220621953,0.11011537846987693,0.08346074771551508,0.08823588881694447
0.10859385786123714,0.3401138327150984,0.32684718586767597,0.12200286789200619,0.083574898469614,0.10099465486479287
0.12231028205968197,0.4231632412170109,0.4040736931597403,0.13387288139126688,0.0836890481270495,0.1137368318735371
0.13600338388288036,0.5027952642022748,0.4785181116656775,0.1457237186843464,0.08380319668632376,0.12646032685644484
0.14967055230211387,0.5783668086620819,0.5496678839351482,0.15755368223476843,0.08391734414593892,0.13916304989542988
0.16330918123369884,0.6492675732366899,0.6170331364947805,0.16936107749605128,0.08403149050439715,0.15184291448433498
0.1769166700359195,0.714924976892643,0.6801500526772353,0.18114421315443788,0.08414563576020063,0.1644978378716543
0.19049042400492375,0.7748087829778412,0.738584066046492,0.19290140137116288,0.08425977991185155,0.17712574140263912
0.20402785486948669,0.828435381311474,0.7919328524322938,0.20463095802422174,0.08437392295785212,0.18972455086073053
0.21752638128454735,0.8753716937274761,0.8398290999732898,0.21633120294960778,0.08448806489670456,0.20229219680826332
0.23098342932342503,0.9152386715310837,0.881943038096842,0.22800046018198183,0.08460220572691113,0.21482661492638466
0.24439643296862062,0.9477143566236995,0.9179847080232111,0.23963705819474093,0.08471634544697407,0.2273257463541322
0.25776283460111044,0.9725364815750058,0.9477059591614708,0.2512393301394507,0.08483048405539562,0.23978753802661545
0.27108008548803814,0.9895045876446429,0.9709021576517556,0.2628056140846083,0.0849446215506781,0.2522099430122455
0.28434564626871195,0.9984816436487094,0.9874135952903562,0.27433425325370003,0.08505875793132378,0.26459092084895675
0.2975569874388158,0.9993951525974336,0.9971265891370695,0.2858235962625219,0.085172893195835,0.2769284378793665
0.31071158983274005,0.9922377371670152,0.9999742642338915,0.29727199735572646,0.08528702734271407,0.2892204675848165
0.32380694510394104,0.9770671992774848,0.9959370140459558,0.3086778166425641,0.08540116037046332,0.30146499091824214
0.33684055620323794,0.9540060532954358,0.9850426354545363,0.3200394203317843,0.08551529227758511,0.313659996635814
